id,amount,asset_name,asset_id,datetime,sender_name,recipient_name,sender_id,recipient_id,sender_nodo,recipient_nodo
1.11.481030605,860.0,MONEDAPAR,1.3.1236,2018-09-22 19:36:48-03:00,pauloismael,nantili,1.2.1059769,1.2.1060251,nodomardelplata,nodomardelplata
1.11.480987822,400.0,MONEDAPAR,1.3.1236,2018-09-22 19:01:03-03:00,pauloismael,leonelmachado,1.2.1059769,1.2.1047863,nodomardelplata,nodomardelplata
1.11.480964430,1.0,MONEDAPAR,1.3.1236,2018-09-22 18:41:45-03:00,ramiritus,marlene,1.2.1069012,1.2.1068894,nodomardelplata,nodomardelplata
1.11.480882172,80.0,MONEDAPAR,1.3.1236,2018-09-22 17:37:33-03:00,marianatorrisi,mariel721,1.2.1078018,1.2.1078186,nodomardelplata,nodomardelplata
1.11.480877273,45.0,MONEDAPAR,1.3.1236,2018-09-22 17:33:45-03:00,alejandraocampp,mariel721,1.2.1051225,1.2.1078186,nodomardelplata,nodomardelplata
1.11.480875284,60.0,MONEDAPAR,1.3.1236,2018-09-22 17:32:12-03:00,mariel721,pauloismael,1.2.1078186,1.2.1059769,nodomardelplata,nodomardelplata
1.11.480875098,60.0,MONEDAPAR,1.3.1236,2018-09-22 17:32:00-03:00,alkimia,pauloismael,1.2.1060228,1.2.1059769,nodomardelplata,nodomardelplata
1.11.480873960,60.0,MONEDAPAR,1.3.1236,2018-09-22 17:31:09-03:00,alejandraocampp,pauloismael,1.2.1051225,1.2.1059769,nodomardelplata,nodomardelplata
1.11.480871083,60.0,MONEDAPAR,1.3.1236,2018-09-22 17:28:57-03:00,evangelina,pauloismael,1.2.1059798,1.2.1059769,nodomardelplata,nodomardelplata
1.11.480870197,20.0,MONEDAPAR,1.3.1236,2018-09-22 17:28:18-03:00,adrianaandrada,mariel721,1.2.1051259,1.2.1078186,nodomardelplata,nodomardelplata
1.11.480866375,70.0,MONEDAPAR,1.3.1236,2018-09-22 17:25:27-03:00,leonelmachado,marianatorrisi,1.2.1047863,1.2.1078018,nodomardelplata,nodomardelplata
1.11.480859240,40.0,MONEDAPAR,1.3.1236,2018-09-22 17:20:48-03:00,leonelmachado,mariel721,1.2.1047863,1.2.1078186,nodomardelplata,nodomardelplata
1.11.480839334,200.0,MONEDAPAR,1.3.1236,2018-09-22 17:03:45-03:00,alkimia,evangelina,1.2.1060228,1.2.1059798,nodomardelplata,nodomardelplata
1.11.480838350,250.0,MONEDAPAR,1.3.1236,2018-09-22 17:02:06-03:00,evangelina,alkimia,1.2.1059798,1.2.1060228,nodomardelplata,nodomardelplata
1.11.480837535,110.0,MONEDAPAR,1.3.1236,2018-09-22 17:01:06-03:00,alejandraocampp,mariel721,1.2.1051225,1.2.1078186,nodomardelplata,nodomardelplata
1.11.480836775,500.0,MONEDAPAR,1.3.1236,2018-09-22 17:00:24-03:00,hernankpo,alejandraocampp,1.2.1078204,1.2.1051225,nodomardelplata,nodomardelplata
1.11.480835773,100.0,MONEDAPAR,1.3.1236,2018-09-22 16:58:51-03:00,evangelina,lunalana,1.2.1059798,1.2.1051167,nodomardelplata,nodomardelplata
1.11.480827840,90.0,MONEDAPAR,1.3.1236,2018-09-22 16:51:51-03:00,pauloismael,mariel721,1.2.1059769,1.2.1078186,nodomardelplata,nodomardelplata
1.11.480824038,35.0,MONEDAPAR,1.3.1236,2018-09-22 16:48:51-03:00,lunalana,alejandraocampp,1.2.1051167,1.2.1051225,nodomardelplata,nodomardelplata
1.11.480818805,10.0,MONEDAPAR,1.3.1236,2018-09-22 16:44:45-03:00,tigredefuego,adrianaandrada,1.2.1086519,1.2.1051259,nodomardelplata,nodomardelplata
1.11.480816845,60.0,MONEDAPAR,1.3.1236,2018-09-22 16:43:18-03:00,tigredefuego,lunalana,1.2.1086519,1.2.1051167,nodomardelplata,nodomardelplata
1.11.480814365,30.0,MONEDAPAR,1.3.1236,2018-09-22 16:41:30-03:00,evangelina,adrianaandrada,1.2.1059798,1.2.1051259,nodomardelplata,nodomardelplata
1.11.480812672,179.96,MONEDAPAR,1.3.1236,2018-09-22 16:40:06-03:00,tigredefuego,pauloismael,1.2.1086519,1.2.1059769,nodomardelplata,nodomardelplata
1.11.480810072,40.0,MONEDAPAR,1.3.1236,2018-09-22 16:37:57-03:00,tigredefuego,leonelmachado,1.2.1086519,1.2.1047863,nodomardelplata,nodomardelplata
1.11.480804649,70.0,MONEDAPAR,1.3.1236,2018-09-22 16:33:51-03:00,leonelmachado,marianatorrisi,1.2.1047863,1.2.1078018,nodomardelplata,nodomardelplata
1.11.480804482,60.0,MONEDAPAR,1.3.1236,2018-09-22 16:33:45-03:00,lunalana,pauloismael,1.2.1051167,1.2.1059769,nodomardelplata,nodomardelplata
1.11.480803420,40.0,MONEDAPAR,1.3.1236,2018-09-22 16:32:57-03:00,lunalana,hernankpo,1.2.1051167,1.2.1078204,nodomardelplata,nodomardelplata
1.11.480803332,20.0,MONEDAPAR,1.3.1236,2018-09-22 16:32:54-03:00,adrianaandrada,hernankpo,1.2.1051259,1.2.1078204,nodomardelplata,nodomardelplata
1.11.480800917,90.0,MONEDAPAR,1.3.1236,2018-09-22 16:31:09-03:00,leonelmachado,lunalana,1.2.1047863,1.2.1051167,nodomardelplata,nodomardelplata
1.11.480797527,10.0,MONEDAPAR,1.3.1236,2018-09-22 16:28:51-03:00,alejandraocampp,adrianaandrada,1.2.1051225,1.2.1051259,nodomardelplata,nodomardelplata
1.11.480795835,60.0,MONEDAPAR,1.3.1236,2018-09-22 16:27:45-03:00,alejandraocampp,pauloismael,1.2.1051225,1.2.1059769,nodomardelplata,nodomardelplata
1.11.480795090,60.0,MONEDAPAR,1.3.1236,2018-09-22 16:27:15-03:00,leonelmachado,hernankpo,1.2.1047863,1.2.1078204,nodomardelplata,nodomardelplata
1.11.480791838,80.0,MONEDAPAR,1.3.1236,2018-09-22 16:25:21-03:00,nantili,hernankpo,1.2.1060251,1.2.1078204,nodomardelplata,nodomardelplata
1.11.480791148,40.0,MONEDAPAR,1.3.1236,2018-09-22 16:24:54-03:00,evangelina,hernankpo,1.2.1059798,1.2.1078204,nodomardelplata,nodomardelplata
1.11.480790064,80.0,MONEDAPAR,1.3.1236,2018-09-22 16:24:09-03:00,nantili,alejandraocampp,1.2.1060251,1.2.1051225,nodomardelplata,nodomardelplata
1.11.480789278,40.0,MONEDAPAR,1.3.1236,2018-09-22 16:23:39-03:00,nantili,alejandraocampp,1.2.1060251,1.2.1051225,nodomardelplata,nodomardelplata
1.11.480786291,90.0,MONEDAPAR,1.3.1236,2018-09-22 16:21:45-03:00,leonelmachado,evangelina,1.2.1047863,1.2.1059798,nodomardelplata,nodomardelplata
1.11.480781954,860.0,MONEDAPAR,1.3.1236,2018-09-22 16:18:33-03:00,nantili,pauloismael,1.2.1060251,1.2.1059769,nodomardelplata,nodomardelplata
1.11.480781410,860.0,MONEDAPAR,1.3.1236,2018-09-22 16:18:09-03:00,nantili,pauloismael,1.2.1060251,1.2.1059769,nodomardelplata,nodomardelplata
1.11.480775280,120.0,MONEDAPAR,1.3.1236,2018-09-22 16:13:54-03:00,alkimia,pauloismael,1.2.1060228,1.2.1059769,nodomardelplata,nodomardelplata
1.11.480774988,10.0,MONEDAPAR,1.3.1236,2018-09-22 16:13:42-03:00,leonelmachado,adrianaandrada,1.2.1047863,1.2.1051259,nodomardelplata,nodomardelplata
1.11.480774583,135.0,MONEDAPAR,1.3.1236,2018-09-22 16:13:27-03:00,nantili,evangelina,1.2.1060251,1.2.1059798,nodomardelplata,nodomardelplata
1.11.480770344,90.0,MONEDAPAR,1.3.1236,2018-09-22 16:10:42-03:00,adrianaandrada,pauloismael,1.2.1051259,1.2.1059769,nodomardelplata,nodomardelplata
1.11.480626803,140.0,MONEDAPAR,1.3.1236,2018-09-22 14:22:48-03:00,hernankpo,marianatorrisi,1.2.1078204,1.2.1078018,nodomardelplata,nodomardelplata
1.11.479490021,180.0,MONEDAPAR,1.3.1236,2018-09-21 22:09:06-03:00,evangelina,pauloismael,1.2.1059798,1.2.1059769,nodomardelplata,nodomardelplata
1.11.479464552,100.0,MONEDAPAR,1.3.1236,2018-09-21 21:43:12-03:00,mauri2006,leonelmachado,1.2.1051238,1.2.1047863,nodomardelplata,nodomardelplata
1.11.475767567,45.0,MONEDAPAR,1.3.1236,2018-09-19 14:06:30-03:00,doblerre,leonelmachado,1.2.1068311,1.2.1047863,nodomardelplata,nodomardelplata
1.11.474474801,200.0,MONEDAPAR,1.3.1236,2018-09-18 17:05:12-03:00,asilva55,sladdaga,1.2.1035768,1.2.875651,nodomardelplata,nodomardelplata
1.11.472848584,20.0,MONEDAPAR,1.3.1236,2018-09-17 17:13:33-03:00,lunajorg40,adelmar,1.2.1051274,1.2.449948,nodomardelplata,nodomardelplata
1.11.471233741,1.0,MONEDAPAR,1.3.1236,2018-09-16 18:07:27-03:00,facundomarquez,pablo904,1.2.177060,1.2.290725,nodobuenosaires,nodobuenosaires
1.11.468401550,1.0,MONEDAPAR,1.3.1236,2018-09-14 22:10:30-03:00,pamelasierra,lilif,1.2.1039839,1.2.1071063,nodomardelplata,nodomardelplata
1.11.468117516,1100.0,MONEDAPAR,1.3.1236,2018-09-14 17:52:18-03:00,monicapescaderia,sladdaga,1.2.784863,1.2.875651,nodomardelplata,nodomardelplata
1.11.467719871,40.0,MONEDAPAR,1.3.1236,2018-09-14 12:38:03-03:00,martinesteban,emilianofelice,1.2.1082094,1.2.1082092,otros,otros
1.11.467718409,50.0,MONEDAPAR,1.3.1236,2018-09-14 12:36:51-03:00,ignaciopaganini,martinesteban,1.2.1082097,1.2.1082094,otros,otros
1.11.466336721,722.0,MONEDAPAR,1.3.1236,2018-09-13 16:09:27-03:00,gabriel.sapienza,kari.garo,1.2.1051237,1.2.977153,nodomardelplata,nodomardelplata
1.11.466130497,390.0,MONEDAPAR,1.3.1236,2018-09-13 13:33:21-03:00,nantili,sabores18,1.2.1060251,1.2.1078187,nodomardelplata,nodomardelplata
1.11.466055118,1.0,MONEDAPAR,1.3.1236,2018-09-13 12:31:45-03:00,leonelmachado,sabores18,1.2.1047863,1.2.1078187,nodomardelplata,nodomardelplata
1.11.464676671,200.0,MONEDAPAR,1.3.1236,2018-09-12 15:24:30-03:00,gracoda,monicapescaderia,1.2.1060239,1.2.784863,nodomardelplata,nodomardelplata
1.11.463531775,170.0,MONEDAPAR,1.3.1236,2018-09-11 19:48:30-03:00,mariel721,fabiana,1.2.1078186,1.2.1068994,nodomardelplata,nodomardelplata
1.11.460897563,170.0,MONEDAPAR,1.3.1236,2018-09-09 19:28:24-03:00,mariel721,fabiana,1.2.1078186,1.2.1068994,nodomardelplata,nodomardelplata
1.11.460857320,40.0,MONEDAPAR,1.3.1236,2018-09-09 18:46:48-03:00,kari.garo,hernankpo,1.2.977153,1.2.1078204,nodomardelplata,nodomardelplata
1.11.460836919,20.0,MONEDAPAR,1.3.1236,2018-09-09 18:21:45-03:00,evangelina,hernankpo,1.2.1059798,1.2.1078204,nodomardelplata,nodomardelplata
1.11.460836383,60.0,MONEDAPAR,1.3.1236,2018-09-09 18:21:03-03:00,leonelmachado,hernankpo,1.2.1047863,1.2.1078204,nodomardelplata,nodomardelplata
1.11.460722528,35.0,MONEDAPAR,1.3.1236,2018-09-09 16:06:15-03:00,evangelina,leomachado,1.2.1059798,1.2.1035701,nodomardelplata,nodomardelplata
1.11.460701020,20.0,MONEDAPAR,1.3.1236,2018-09-09 15:42:54-03:00,leonelmachado,nataliaestetica,1.2.1047863,1.2.1078704,nodomardelplata,nodomardelplata
1.11.460684472,1.0,MONEDAPAR,1.3.1236,2018-09-09 15:25:54-03:00,evangelina,leonelmachado,1.2.1059798,1.2.1047863,nodomardelplata,nodomardelplata
1.11.460683917,1.0,MONEDAPAR,1.3.1236,2018-09-09 15:25:09-03:00,leonelmachado,evangelina,1.2.1047863,1.2.1059798,nodomardelplata,nodomardelplata
1.11.460681238,2.96,MONEDAPAR,1.3.1236,2018-09-09 15:22:18-03:00,leonelmachado,juanchi,1.2.1047863,1.2.1041127,nodomardelplata,nodomardelplata
1.11.460672476,3.0,MONEDAPAR,1.3.1236,2018-09-09 15:12:48-03:00,juanchi,leonelmachado,1.2.1041127,1.2.1047863,nodomardelplata,nodomardelplata
1.11.460516783,200.0,MONEDAPAR,1.3.1236,2018-09-09 12:24:54-03:00,pauloismael,leonelmachado,1.2.1059769,1.2.1047863,nodomardelplata,nodomardelplata
1.11.459735510,100.0,MONEDAPAR,1.3.1236,2018-09-08 21:25:15-03:00,julianmartinez,juanzxdxdxd,1.2.1077731,1.2.1078300,nodomardelplata,nodomardelplata
1.11.459656467,20.0,MONEDAPAR,1.3.1236,2018-09-08 20:09:57-03:00,carlosemilio,mariel721,1.2.1059753,1.2.1078186,nodomardelplata,nodomardelplata
1.11.459625394,25.0,MONEDAPAR,1.3.1236,2018-09-08 19:32:12-03:00,ita,tamara,1.2.1077676,1.2.1050684,nodomardelplata,nodomardelplata
1.11.459615914,100.0,MONEDAPAR,1.3.1236,2018-09-08 19:20:03-03:00,gracoda,ramiritus,1.2.1060239,1.2.1069012,nodomardelplata,nodomardelplata
1.11.459592898,40.0,MONEDAPAR,1.3.1236,2018-09-08 18:51:09-03:00,mariel721,evangelina,1.2.1078186,1.2.1059798,nodomardelplata,nodomardelplata
1.11.459592409,70.0,MONEDAPAR,1.3.1236,2018-09-08 18:50:45-03:00,mariel721,alejandraocampp,1.2.1078186,1.2.1051225,nodomardelplata,nodomardelplata
1.11.459591876,40.0,MONEDAPAR,1.3.1236,2018-09-08 18:50:12-03:00,mariel721,alejandraocampp,1.2.1078186,1.2.1051225,nodomardelplata,nodomardelplata
1.11.459528171,220.0,MONEDAPAR,1.3.1236,2018-09-08 17:45:21-03:00,andreapeyrot,nancy869,1.2.1051233,1.2.1051243,nodomardelplata,nodomardelplata
1.11.459527819,115.0,MONEDAPAR,1.3.1236,2018-09-08 17:45:06-03:00,hernankpo,sabores18,1.2.1078204,1.2.1078187,nodomardelplata,nodomardelplata
1.11.459527495,50.0,MONEDAPAR,1.3.1236,2018-09-08 17:44:45-03:00,marlene,evangelina,1.2.1068894,1.2.1059798,nodomardelplata,nodomardelplata
1.11.459527190,40.0,MONEDAPAR,1.3.1236,2018-09-08 17:44:30-03:00,evangelina,ramiritus,1.2.1059798,1.2.1069012,nodomardelplata,nodomardelplata
1.11.459526090,80.0,MONEDAPAR,1.3.1236,2018-09-08 17:43:30-03:00,nantili,sabores18,1.2.1060251,1.2.1078187,nodomardelplata,nodomardelplata
1.11.459525657,95.0,MONEDAPAR,1.3.1236,2018-09-08 17:42:57-03:00,leonelmachado,sabores18,1.2.1047863,1.2.1078187,nodomardelplata,nodomardelplata
1.11.459523893,70.0,MONEDAPAR,1.3.1236,2018-09-08 17:41:42-03:00,nancy869,marianatorrisi,1.2.1051243,1.2.1078018,nodomardelplata,nodomardelplata
1.11.459522760,40.0,MONEDAPAR,1.3.1236,2018-09-08 17:40:39-03:00,nancy869,leonelmachado,1.2.1051243,1.2.1047863,nodomardelplata,nodomardelplata
1.11.459521452,40.0,MONEDAPAR,1.3.1236,2018-09-08 17:39:15-03:00,alkimia,sandra,1.2.1060228,1.2.1060270,nodomardelplata,nodomardelplata
1.11.459521167,220.0,MONEDAPAR,1.3.1236,2018-09-08 17:39:00-03:00,leonelmachado,nancy869,1.2.1047863,1.2.1051243,nodomardelplata,nodomardelplata
1.11.459519357,40.0,MONEDAPAR,1.3.1236,2018-09-08 17:37:18-03:00,asilva55,hernankpo,1.2.1035768,1.2.1078204,nodomardelplata,nodomardelplata
1.11.459514826,30.0,MONEDAPAR,1.3.1236,2018-09-08 17:33:51-03:00,asilva55,marlene,1.2.1035768,1.2.1068894,nodomardelplata,nodomardelplata
1.11.459514227,120.0,MONEDAPAR,1.3.1236,2018-09-08 17:33:18-03:00,leonelmachado,evangelina,1.2.1047863,1.2.1059798,nodomardelplata,nodomardelplata
1.11.459513122,60.0,MONEDAPAR,1.3.1236,2018-09-08 17:32:18-03:00,asilva55,leonelmachado,1.2.1035768,1.2.1047863,nodomardelplata,nodomardelplata
1.11.459511608,50.0,MONEDAPAR,1.3.1236,2018-09-08 17:30:57-03:00,ramiritus,andreapeyrot,1.2.1069012,1.2.1051233,nodomardelplata,nodomardelplata
1.11.459510528,220.0,MONEDAPAR,1.3.1236,2018-09-08 17:30:00-03:00,mariel721,nancy869,1.2.1078186,1.2.1051243,nodomardelplata,nodomardelplata
1.11.459498580,30.0,MONEDAPAR,1.3.1236,2018-09-08 17:20:06-03:00,doblerre,andreapeyrot,1.2.1068311,1.2.1051233,nodomardelplata,nodomardelplata
1.11.459498282,200.0,MONEDAPAR,1.3.1236,2018-09-08 17:19:48-03:00,marlene,nancy869,1.2.1068894,1.2.1051243,nodomardelplata,nodomardelplata
1.11.459498064,95.0,MONEDAPAR,1.3.1236,2018-09-08 17:19:33-03:00,mariel721,sabores18,1.2.1078186,1.2.1078187,nodomardelplata,nodomardelplata
1.11.459497544,40.0,MONEDAPAR,1.3.1236,2018-09-08 17:19:03-03:00,mariel721,hernankpo,1.2.1078186,1.2.1078204,nodomardelplata,nodomardelplata
1.11.459495648,60.0,MONEDAPAR,1.3.1236,2018-09-08 17:17:12-03:00,nantili,corinam,1.2.1060251,1.2.1051310,nodomardelplata,nodomardelplata
1.11.459495000,30.0,MONEDAPAR,1.3.1236,2018-09-08 17:16:33-03:00,evangelina,corinam,1.2.1059798,1.2.1051310,nodomardelplata,nodomardelplata
1.11.459494080,60.0,MONEDAPAR,1.3.1236,2018-09-08 17:15:33-03:00,hernankpo,leonelmachado,1.2.1078204,1.2.1047863,nodomardelplata,nodomardelplata
1.11.459494034,40.0,MONEDAPAR,1.3.1236,2018-09-08 17:15:30-03:00,pauloismael,sabores18,1.2.1059769,1.2.1078187,nodomardelplata,nodomardelplata
1.11.459491808,20.0,MONEDAPAR,1.3.1236,2018-09-08 17:13:12-03:00,marianatorrisi,mariel721,1.2.1078018,1.2.1078186,nodomardelplata,nodomardelplata
1.11.459491447,330.0,MONEDAPAR,1.3.1236,2018-09-08 17:12:48-03:00,nantili,nancy869,1.2.1060251,1.2.1051243,nodomardelplata,nodomardelplata
1.11.459491339,115.0,MONEDAPAR,1.3.1236,2018-09-08 17:12:42-03:00,tamara,sabores18,1.2.1050684,1.2.1078187,nodomardelplata,nodomardelplata
1.11.459490867,40.0,MONEDAPAR,1.3.1236,2018-09-08 17:12:06-03:00,hernankpo,mariel721,1.2.1078204,1.2.1078186,nodomardelplata,nodomardelplata
1.11.459489073,140.0,MONEDAPAR,1.3.1236,2018-09-08 17:10:18-03:00,hernankpo,marianatorrisi,1.2.1078204,1.2.1078018,nodomardelplata,nodomardelplata
1.11.459487417,150.0,MONEDAPAR,1.3.1236,2018-09-08 17:08:48-03:00,ramiritus,nancy869,1.2.1069012,1.2.1051243,nodomardelplata,nodomardelplata
1.11.459487320,70.0,MONEDAPAR,1.3.1236,2018-09-08 17:08:42-03:00,ita,marianatorrisi,1.2.1077676,1.2.1078018,nodomardelplata,nodomardelplata
1.11.459484235,10.0,MONEDAPAR,1.3.1236,2018-09-08 17:06:06-03:00,tamara,andreapeyrot,1.2.1050684,1.2.1051233,nodomardelplata,nodomardelplata
1.11.459483692,180.0,MONEDAPAR,1.3.1236,2018-09-08 17:05:36-03:00,ita,nancy869,1.2.1077676,1.2.1051243,nodomardelplata,nodomardelplata
1.11.459478131,40.0,MONEDAPAR,1.3.1236,2018-09-08 17:00:42-03:00,sandra,alejandraocampp,1.2.1060270,1.2.1051225,nodomardelplata,nodomardelplata
1.11.459478093,80.0,MONEDAPAR,1.3.1236,2018-09-08 17:00:39-03:00,tamara,ramiritus,1.2.1050684,1.2.1069012,nodomardelplata,nodomardelplata
1.11.459475595,150.0,MONEDAPAR,1.3.1236,2018-09-08 16:58:09-03:00,evangelina,doblerre,1.2.1059798,1.2.1068311,nodomardelplata,nodomardelplata
1.11.459474253,250.0,MONEDAPAR,1.3.1236,2018-09-08 16:56:54-03:00,pauloismael,alkimia,1.2.1059769,1.2.1060228,nodomardelplata,nodomardelplata
1.11.459472056,40.0,MONEDAPAR,1.3.1236,2018-09-08 16:54:57-03:00,marianatorrisi,hernankpo,1.2.1078018,1.2.1078204,nodomardelplata,nodomardelplata
1.11.459471683,40.0,MONEDAPAR,1.3.1236,2018-09-08 16:54:39-03:00,marlene,mariel721,1.2.1068894,1.2.1078186,nodomardelplata,nodomardelplata
1.11.459469654,40.0,MONEDAPAR,1.3.1236,2018-09-08 16:53:09-03:00,mariel721,marianatorrisi,1.2.1078186,1.2.1078018,nodomardelplata,nodomardelplata
1.11.459468902,270.0,MONEDAPAR,1.3.1236,2018-09-08 16:52:27-03:00,doblerre,nancy869,1.2.1068311,1.2.1051243,nodomardelplata,nodomardelplata
1.11.459468612,60.0,MONEDAPAR,1.3.1236,2018-09-08 16:52:12-03:00,nantili,mariel721,1.2.1060251,1.2.1078186,nodomardelplata,nodomardelplata
1.11.459467231,30.0,MONEDAPAR,1.3.1236,2018-09-08 16:50:57-03:00,leonelmachado,marlene,1.2.1047863,1.2.1068894,nodomardelplata,nodomardelplata
1.11.459465725,20.0,MONEDAPAR,1.3.1236,2018-09-08 16:49:33-03:00,nantili,leonelmachado,1.2.1060251,1.2.1047863,nodomardelplata,nodomardelplata
1.11.459465605,40.0,MONEDAPAR,1.3.1236,2018-09-08 16:49:27-03:00,kari.garo,mariel721,1.2.977153,1.2.1078186,nodomardelplata,nodomardelplata
1.11.459463106,40.0,MONEDAPAR,1.3.1236,2018-09-08 16:47:09-03:00,marianatorrisi,hernankpo,1.2.1078018,1.2.1078204,nodomardelplata,nodomardelplata
1.11.459462749,900.0,MONEDAPAR,1.3.1236,2018-09-08 16:46:51-03:00,marlene,nantili,1.2.1068894,1.2.1060251,nodomardelplata,nodomardelplata
1.11.459461909,80.0,MONEDAPAR,1.3.1236,2018-09-08 16:46:06-03:00,marcelog,sabores18,1.2.1068653,1.2.1078187,nodomardelplata,nodomardelplata
1.11.459461121,15.0,MONEDAPAR,1.3.1236,2018-09-08 16:45:21-03:00,leonelmachado,ita,1.2.1047863,1.2.1077676,nodomardelplata,nodomardelplata
1.11.459460589,150.0,MONEDAPAR,1.3.1236,2018-09-08 16:44:51-03:00,kari.garo,marlene,1.2.977153,1.2.1068894,nodomardelplata,nodomardelplata
1.11.459459833,30.0,MONEDAPAR,1.3.1236,2018-09-08 16:44:09-03:00,andreapeyrot,doblerre,1.2.1051233,1.2.1068311,nodomardelplata,nodomardelplata
1.11.459459187,30.0,MONEDAPAR,1.3.1236,2018-09-08 16:43:30-03:00,ramiritus,doblerre,1.2.1069012,1.2.1068311,nodomardelplata,nodomardelplata
1.11.459458265,300.0,MONEDAPAR,1.3.1236,2018-09-08 16:42:33-03:00,pauloismael,nantili,1.2.1059769,1.2.1060251,nodomardelplata,nodomardelplata
1.11.459458002,20.0,MONEDAPAR,1.3.1236,2018-09-08 16:42:15-03:00,ramiritus,andreapeyrot,1.2.1069012,1.2.1051233,nodomardelplata,nodomardelplata
1.11.459456686,10.0,MONEDAPAR,1.3.1236,2018-09-08 16:40:57-03:00,corinam,ita,1.2.1051310,1.2.1077676,nodomardelplata,nodomardelplata
1.11.459455308,200.0,MONEDAPAR,1.3.1236,2018-09-08 16:39:30-03:00,kari.garo,evangelina,1.2.977153,1.2.1059798,nodomardelplata,nodomardelplata
1.11.459455277,20.0,MONEDAPAR,1.3.1236,2018-09-08 16:39:27-03:00,leonelmachado,mariel721,1.2.1047863,1.2.1078186,nodomardelplata,nodomardelplata
1.11.459455108,150.0,MONEDAPAR,1.3.1236,2018-09-08 16:39:21-03:00,nancy869,marlene,1.2.1051243,1.2.1068894,nodomardelplata,nodomardelplata
1.11.459452341,100.0,MONEDAPAR,1.3.1236,2018-09-08 16:36:36-03:00,sandra,nancy869,1.2.1060270,1.2.1051243,nodomardelplata,nodomardelplata
1.11.459451963,40.0,MONEDAPAR,1.3.1236,2018-09-08 16:36:12-03:00,doblerre,marianatorrisi,1.2.1068311,1.2.1078018,nodomardelplata,nodomardelplata
1.11.459451804,40.0,MONEDAPAR,1.3.1236,2018-09-08 16:36:03-03:00,marlene,corinam,1.2.1068894,1.2.1051310,nodomardelplata,nodomardelplata
1.11.459451624,40.0,MONEDAPAR,1.3.1236,2018-09-08 16:35:54-03:00,sabores18,sandra,1.2.1078187,1.2.1060270,nodomardelplata,nodomardelplata
1.11.459450736,40.0,MONEDAPAR,1.3.1236,2018-09-08 16:35:03-03:00,marlene,leonelmachado,1.2.1068894,1.2.1047863,nodomardelplata,nodomardelplata
1.11.459450514,65.0,MONEDAPAR,1.3.1236,2018-09-08 16:34:45-03:00,nancy869,sabores18,1.2.1051243,1.2.1078187,nodomardelplata,nodomardelplata
1.11.459449851,25.0,MONEDAPAR,1.3.1236,2018-09-08 16:34:06-03:00,leonelmachado,tamara,1.2.1047863,1.2.1050684,nodomardelplata,nodomardelplata
1.11.459449610,60.0,MONEDAPAR,1.3.1236,2018-09-08 16:33:54-03:00,nantili,marlene,1.2.1060251,1.2.1068894,nodomardelplata,nodomardelplata
1.11.459449540,25.0,MONEDAPAR,1.3.1236,2018-09-08 16:33:48-03:00,sandra,tamara,1.2.1060270,1.2.1050684,nodomardelplata,nodomardelplata
1.11.459448727,150.0,MONEDAPAR,1.3.1236,2018-09-08 16:32:57-03:00,doblerre,marlene,1.2.1068311,1.2.1068894,nodomardelplata,nodomardelplata
1.11.459448391,20.0,MONEDAPAR,1.3.1236,2018-09-08 16:32:33-03:00,corinam,mariel721,1.2.1051310,1.2.1078186,nodomardelplata,nodomardelplata
1.11.459447530,30.0,MONEDAPAR,1.3.1236,2018-09-08 16:31:39-03:00,marlene,doblerre,1.2.1068894,1.2.1068311,nodomardelplata,nodomardelplata
1.11.459447327,15.0,MONEDAPAR,1.3.1236,2018-09-08 16:31:27-03:00,alkimia,ita,1.2.1060228,1.2.1077676,nodomardelplata,nodomardelplata
1.11.459447262,20.0,MONEDAPAR,1.3.1236,2018-09-08 16:31:24-03:00,evangelina,leonelmachado,1.2.1059798,1.2.1047863,nodomardelplata,nodomardelplata
1.11.459446251,40.0,MONEDAPAR,1.3.1236,2018-09-08 16:30:21-03:00,kari.garo,corinam,1.2.977153,1.2.1051310,nodomardelplata,nodomardelplata
1.11.459445850,175.0,MONEDAPAR,1.3.1236,2018-09-08 16:29:57-03:00,sandra,sabores18,1.2.1060270,1.2.1078187,nodomardelplata,nodomardelplata
1.11.459445595,20.0,MONEDAPAR,1.3.1236,2018-09-08 16:29:39-03:00,evangelina,doblerre,1.2.1059798,1.2.1068311,nodomardelplata,nodomardelplata
1.11.459445515,305.0,MONEDAPAR,1.3.1236,2018-09-08 16:29:36-03:00,nantili,sabores18,1.2.1060251,1.2.1078187,nodomardelplata,nodomardelplata
1.11.459444929,70.0,MONEDAPAR,1.3.1236,2018-09-08 16:29:06-03:00,corinam,marianatorrisi,1.2.1051310,1.2.1078018,nodomardelplata,nodomardelplata
1.11.459444823,70.0,MONEDAPAR,1.3.1236,2018-09-08 16:29:00-03:00,tamara,marianatorrisi,1.2.1050684,1.2.1078018,nodomardelplata,nodomardelplata
1.11.459444210,70.0,MONEDAPAR,1.3.1236,2018-09-08 16:28:36-03:00,leonelmachado,marianatorrisi,1.2.1047863,1.2.1078018,nodomardelplata,nodomardelplata
1.11.459442965,60.0,MONEDAPAR,1.3.1236,2018-09-08 16:27:42-03:00,sandra,marlene,1.2.1060270,1.2.1068894,nodomardelplata,nodomardelplata
1.11.459442132,30.0,MONEDAPAR,1.3.1236,2018-09-08 16:26:54-03:00,nancy869,marlene,1.2.1051243,1.2.1068894,nodomardelplata,nodomardelplata
